id,date,time,borough,zip_code,latitude,longitude,on_street_name,cross_street_name,off_street_name
4499970,1/28/22,8:50,STATEN ISLAND,10309,40.538044,-74.205734,,,477       FOSTER ROAD
4500061,1/28/22,8:50,,,40.694374,-73.803764,WALTHAM STREET,,
4499563,1/28/22,8:50,QUEENS,11433,40.6922,-73.79173,BRINKERHOFF AVENUE,159 STREET,
4499872,1/31/22,8:50,MANHATTAN,10011,40.74369,-73.99465,,,171       WEST 23 STREET
4500021,1/31/22,8:50,,,,,NEW ENGLAND THRUWAY,,
4499556,1/4/22,8:51,,,40.66626,-73.95957,MONTGOMERY STREET,,
4500270,1/12/22,8:51,,,40.8562,-73.90523,JEROME AVENUE,,
4499867,1/12/22,8:51,STATEN ISLAND,10304,,,JEFFERSON STREET,LIBERTY AVENUE,
4499614,1/13/22,8:51,,,40.672195,-73.91133,ROCKAWAY AVENUE,,
4499743,1/26/22,8:51,BROOKLYN,11230,40.628998,-73.95703,,,1360      OCEAN AVENUE
4500301,1/27/22,8:51,,,40.740093,-73.89986,BROOKLYN QUEENS EXPRESSWAY,,
4500012,1/22/22,8:52,BROOKLYN,11233,40.672825,-73.911804,,,1710      EASTERN PARKWAY
4500040,1/10/22,8:54,BROOKLYN,11210,40.631706,-73.94649,FLATBUSH AVENUE,AVENUE H,
4499567,1/13/22,8:54,,,,,KINGS HIGHWAY,EAST 34 STREET,
4500514,1/1/22,8:55,,,,,SOUTHERN STATE PARKWAY,CROSS ISLAND PARKWAY,
4499635,1/4/22,8:55,QUEENS,11365,40.731426,-73.79867,JEWEL AVENUE,171 STREET,
4500523,1/7/22,8:55,QUEENS,11418,40.702873,-73.817055,KEW GARDEN ROAD,VANWYCK EXPRESSWAY,
4499964,1/11/22,8:55,,,,,WEST 155 STREET,,
4499544,1/11/22,8:55,BRONX,10458,40.872494,-73.88147,MOSHOLU PARKWAY,BAINBRIDGE AVENUE,
4499871,1/12/22,8:55,BROOKLYN,11214,,,,,1742      76 STREET
4499959,1/12/22,8:55,,,,,FLATBUSH AVENUE,GRAND ARMY PLAZA,
4499800,1/19/22,8:55,BROOKLYN,11221,0,0,REID AVENUE,LAFAYETTE AVENUE,
4499854,1/19/22,8:55,,,40.814774,-73.94038,LENOX AVENUE,,
4499461,1/21/22,8:55,BROOKLYN,11207,40.657913,-73.87854,,,380       COZINE AVENUE
4499485,1/24/22,8:55,MANHATTAN,10029,40.789345,-73.94153,,,320       EAST 105 STREET
4499727,1/28/22,8:55,BROOKLYN,11233,40.676693,-73.917404,ATLANTIC AVENUE,LOUIS PLACE,
4500412,1/31/22,8:55,BRONX,10461,40.849846,-73.85546,,,1852      HONE AVENUE
4499983,1/11/22,8:56,QUEENS,11434,40.680805,-73.76389,MERRICK BOULEVARD,129 AVENUE,
4500082,1/14/22,8:56,BROOKLYN,11211,40.71878,-73.94509,GRAHAM AVENUE,RICHARDSON STREET,
4499639,1/7/22,8:57,,,40.668507,-73.92561,BUFFALO AVENUE,,
4499844,1/20/22,8:57,QUEENS,11385,40.703487,-73.855446,WOODHAVEN BOULEVARD,82 ROAD,
4500300,1/25/22,8:57,QUEENS,11385,40.701862,-73.89272,CENTRAL AVENUE,CYPRESS HILLS STREET,
4499740,1/1/22,8:58,,,40.722324,-74.01176,WEST STREET,,
4499870,1/12/22,8:58,STATEN ISLAND,10305,40.617134,-74.06582,,,210       EDGEWATER STREET
4499561,1/26/22,8:58,,,40.584644,-73.94899,BELT PARKWAY,,
4499773,1/27/22,8:58,BRONX,10460,40.840473,-73.87399,,,1180      LEBANON STREET
4499776,1/28/22,8:58,BROOKLYN,11210,40.63442,-73.94936,,,1490      FLATBUSH AVENUE
4499330,1/31/22,8:58,BROOKLYN,11230,40.619175,-73.97172,,,403       AVENUE L
4499540,1/12/22,8:59,BROOKLYN,11207,,,WARWICK STREET,BLAKE AVENUE,
4499728,1/1/22,9:00,MANHATTAN,10030,40.814373,-73.941475,,,107       WEST 135 STREET
4499486,1/3/22,9:00,BROOKLYN,11212,40.666744,-73.90217,,,419       BLAKE AVENUE
4499474,1/3/22,9:00,BRONX,10455,40.8149,-73.9075,EAST 151 STREET,CONCORD AVENUE,
4499683,1/3/22,9:00,,,,,TRIBOROUGH BRIDGE,,
4499819,1/4/22,9:00,,,40.753994,-73.94244,21 STREET,,
4500454,1/5/22,9:00,BRONX,10456,40.830936,-73.91241,EAST 167 STREET,TELLER AVENUE,
4499992,1/5/22,9:00,STATEN ISLAND,10309,40.53213,-74.22308,VETERANS ROAD EAST,ENGLEWOOD AVENUE,
4500068,1/6/22,9:00,QUEENS,11370,40.760254,-73.88717,,,30-41     81 STREET
4499913,1/6/22,9:00,QUEENS,11413,40.675014,-73.7528,219 STREET,137 ROAD,
4500268,1/6/22,9:00,,,40.631542,-74.14891,WALKER STREET,GRANITE AVENUE,
4499533,1/7/22,9:00,QUEENS,11368,40.745403,-73.855484,,,108-20    49 AVENUE
4499566,1/7/22,9:00,MANHATTAN,10040,40.85611,-73.93141,,,45        WADSWORTH TERRACE
4499790,1/7/22,9:00,QUEENS,11367,40.72812,-73.819435,,,147-54    71 ROAD
4499761,1/7/22,9:00,BROOKLYN,11212,40.657,-73.91403,LOTT AVENUE,EAST 98 STREET,
4499866,1/7/22,9:00,BROOKLYN,11203,40.652752,-73.93049,,,835       UTICA AVENUE
4500039,1/7/22,9:00,BROOKLYN,11236,40.64165,-73.89069,AVENUE L,EAST 103 STREET,
4499881,1/7/22,9:00,,,40.69412,-73.96017,MYRTLE AVENUE,,
4499581,1/8/22,9:00,,,40.604637,-73.97614,KINGS HIGHWAY,,
4500019,1/8/22,9:00,QUEENS,11357,40.791733,-73.81017,12 AVENUE,152 STREET,
4499898,1/8/22,9:00,BROOKLYN,11206,40.703915,-73.94817,LORIMER STREET,THROOP AVENUE,
4499518,1/9/22,9:00,QUEENS,11355,40.75451,-73.827156,COLDEN STREET,FRANKLIN AVENUE,
4499853,1/9/22,9:00,,,40.67973,-73.76162,FARMERS BOULEVARD,,
4500374,1/10/22,9:00,,,,,STATEN ISLAND EXPRESSWAY,,
4500152,1/10/22,9:00,,,40.760704,-73.858246,GRAND CENTRAL PKWY,,
4499746,1/10/22,9:00,,,40.74502,-73.715775,255 STREET,UNION TURNPIKE,
4500193,1/10/22,9:00,,,40.557453,-74.20417,WEST SHORE EXPRESSWAY,,
4500340,1/10/22,9:00,QUEENS,11429,40.708267,-73.73032,,,225-20    107 AVENUE
4500415,1/10/22,9:00,BROOKLYN,11221,40.69221,-73.92293,BUSHWICK AVENUE,MENAHAN STREET,
4500046,1/11/22,9:00,BROOKLYN,11220,40.63745,-74.02196,4 AVENUE,66 STREET,
4499756,1/11/22,9:00,QUEENS,11429,40.705765,-73.74181,112 AVENUE,DELEVAN STREET,
4500240,1/12/22,9:00,STATEN ISLAND,10301,,,,,715       OCEAN TERRACE
4500056,1/12/22,9:00,QUEENS,11372,40.752373,-73.87911,88 STREET,35 AVENUE,
4499908,1/13/22,9:00,QUEENS,11423,40.72037,-73.76101,,,204-02    HILLSIDE AVENUE
4500524,1/13/22,9:00,,,40.719734,-73.78652,GRAND CENTRAL PKWY,,
4499766,1/14/22,9:00,BROOKLYN,11223,40.596767,-73.961845,,,2174      EAST 9 STREET
4499553,1/14/22,9:00,BROOKLYN,11233,40.676937,-73.91551,,,25        ROOSEVELT PLACE
4500004,1/15/22,9:00,BROOKLYN,11208,40.675297,-73.87268,PITKIN AVENUE,DOSCHER STREET,
4504617,1/16/22,9:00,QUEENS,11435,40.70381,-73.81364,,,139-39    88 AVENUE
4504606,1/16/22,9:00,QUEENS,11366,40.724983,-73.79422,UNION TURNPIKE,175 STREET,
4544468,1/17/22,9:00,,,40.676445,-73.92762,PACIFIC STREET,,
4544886,1/18/22,9:00,MANHATTAN,10018,40.758976,-73.99394,DYER AVENUE,WEST 42 STREET,
4505022,1/18/22,9:00,BROOKLYN,11230,40.634583,-73.96201,,,1611      FOSTER AVENUE
4504667,1/18/22,9:00,BROOKLYN,11216,40.67268,-73.953026,ROGERS AVENUE,STERLING PLACE,
4572017,1/19/22,9:00,BROOKLYN,11211,40.713955,-73.95794,HOPE STREET,ROEBLING STREET,
4545233,1/19/22,9:00,BRONX,10474,40.817116,-73.88307,,,772       EDGEWATER ROAD
4545029,1/20/22,9:00,,,40.694035,-73.72679,CROSS ISLAND PARKWAY,,
4545466,1/20/22,9:00,,,,,UNIONPORT ROAD,BRONX RIVER PARK,
4545427,1/21/22,9:00,BROOKLYN,11233,40.67229,-73.913124,PROSPECT PLACE,EASTERN PARKWAY,
4544665,1/21/22,9:00,BROOKLYN,11219,40.64416,-73.995155,,,957       41 STREET
4544989,1/22/22,9:00,BROOKLYN,11203,40.651554,-73.928406,,,371       EAST 52 STREET
4545279,1/22/22,9:00,BROOKLYN,11239,40.652462,-73.87658,,,590       GATEWAY DRIVE
4545081,1/24/22,9:00,QUEENS,11105,40.773193,-73.91317,,,23-35     32 STREET
4545367,1/25/22,9:00,MANHATTAN,10026,40.80251,-73.94678,,,35        WEST 118 STREET
4544679,1/25/22,9:00,BROOKLYN,11230,40.62704,-73.96663,EAST 10 STREET,AVENUE I,
4545129,1/26/22,9:00,BRONX,10451,40.825577,-73.918465,EAST 161 STREET,MORRIS AVENUE,
4545464,1/27/22,9:00,,,40.67794,-73.8023,FOCH BOULEVARD,,
4544695,1/27/22,9:00,,,,,east gun hill road,gun hill road,
4544827,1/27/22,9:00,QUEENS,11373,40.74672,-73.87865,,,41-19     FORLEY STREET
4545241,1/28/22,9:00,BRONX,10475,40.877476,-73.83661,BAYCHESTER AVENUE,GIVAN AVENUE,
4545253,1/28/22,9:00,,,40.832916,-73.92939,OGDEN AVENUE,,
4545284,1/29/22,9:00,,,40.71508,-73.73789,218 STREET,100 AVENUE,
4545305,1/29/22,9:00,BROOKLYN,11221,40.69821,-73.92406,STOCKHOLM STREET,MYRTLE AVENUE,
4544795,1/29/22,9:00,,,40.69942,-73.86878,JACKIE ROBINSON PKWY,,
4544745,1/29/22,9:00,,,40.862312,-73.929436,BROADWAY,,
4544778,1/29/22,9:00,STATEN ISLAND,10301,40.639935,-74.08096,,,68        BENZIGER AVENUE
4544753,1/30/22,9:00,,,40.665794,-73.7464,BELT PARKWAY,,
4545481,1/30/22,9:00,,,40.74504,-73.7345,CROSS ISLAND PARKWAY,,
4544815,1/30/22,9:00,MANHATTAN,10030,40.820877,-73.94517,EDGECOMBE AVENUE,WEST 141 STREET,
4544722,1/30/22,9:00,BROOKLYN,11211,40.706463,-73.96079,LEE AVENUE,WILSON STREET,
4545304,1/31/22,9:00,BROOKLYN,11208,40.66224,-73.877205,STANLEY AVENUE,LINWOOD STREET,
4545062,1/31/22,9:00,QUEENS,11379,40.71558,-73.87811,,,75-35     JUNIPER VALLEY ROAD
4545151,1/31/22,9:00,,,,,L.I.E / G.C.P (CDR),,
4545336,1/31/22,9:00,,,40.594955,-73.78627,BEACH 56 STREET,,
4545257,1/31/22,9:00,BROOKLYN,11231,40.685627,-74.00046,,,517       HICKS STREET
4500159,1/15/22,9:01,MANHATTAN,10032,40.837803,-73.94215,BROADWAY,WEST 163 STREET,
4500626,1/4/22,9:03,,,40.67984,-73.80265,139 STREET,,
4500130,1/8/22,9:03,BROOKLYN,11204,40.614002,-73.98636,,,2062      68 STREET
4500098,1/27/22,9:04,,,,,LIE LOWER LEVEL (CDR),,
4500115,1/4/22,9:05,,,40.65434,-73.94704,LENOX ROAD,,
4500052,1/4/22,9:05,BRONX,10461,40.853806,-73.855286,NEILL AVENUE,TOMLINSON AVENUE,
4500588,1/5/22,9:05,BROOKLYN,11214,40.598553,-73.997345,BAY PARKWAY,BATH AVENUE,
4500643,1/5/22,9:05,QUEENS,11385,40.702374,-73.87544,MYRTLE AVENUE,73 PLACE,
4500160,1/13/22,9:05,BROOKLYN,11218,40.645317,-73.97055,CONEY ISLAND AVENUE,TURNER PLACE,
4500146,1/15/22,9:05,MANHATTAN,10040,40.853718,-73.93212,,,281       WADSWORTH AVENUE
4500616,1/16/22,9:05,,,40.812572,-73.950935,SAINT NICHOLAS AVENUE,,
4521956,1/21/22,9:06,,,40.666603,-73.95655,BEDFORD AVENUE,,
4522546,1/28/22,9:06,MANHATTAN,10036,40.75783,-73.99125,,,350       WEST 42 STREET
4545505,1/7/22,9:07,BROOKLYN,11231,40.681038,-74.00187,,,79        WOODHULL STREET
4544923,1/18/22,9:07,BROOKLYN,11232,40.65919,-74.00646,2 AVENUE,32 STREET,
4544858,1/8/22,9:08,BROOKLYN,11228,40.617813,-74.00644,14 AVENUE,77 STREET,
4545008,1/13/22,9:08,BROOKLYN,11205,,,FLUSHING AVENUE,CLINTON AVENUE,
4545411,1/30/22,9:08,,,40.762978,-73.727974,LONG ISLAND EXPRESSWAY,,
4545256,1/31/22,9:08,QUEENS,11413,40.68173,-73.75343,,,132-55    RIDGEDALE STREET
4545223,1/20/22,9:09,QUEENS,11423,40.7179,-73.76622,,,196-29    HILLSIDE AVENUE
4544800,1/1/22,9:10,,,40.825817,-73.95302,RIVERSIDE DRIVE,,
4544837,1/7/22,9:10,BROOKLYN,11213,40.6772,-73.94147,PACIFIC STREET,KINGSTON AVENUE,
4545091,1/8/22,9:10,,,40.727207,-73.90742,BORDEN AVENUE,MAURICE AVENUE,
4545345,1/8/22,9:10,,,40.64507,-73.95803,BEVERLEY ROAD,FLATBUSH AVENUE,
4545485,1/10/22,9:10,MANHATTAN,10033,40.851433,-73.93509,WEST 183 STREET,BROADWAY,
4544756,1/10/22,9:10,BROOKLYN,11233,40.676624,-73.91597,,,2001      ATLANTIC AVENUE
4544894,1/11/22,9:10,BRONX,10469,40.87123,-73.85604,BOSTON ROAD,BURKE AVENUE,
4544712,1/11/22,9:10,,,40.759884,-73.9368,21 STREET,,
4545243,1/13/22,9:10,,,40.873795,-73.83582,EDSON AVENUE,,
4544809,1/15/22,9:10,BROOKLYN,11225,40.656643,-73.95771,,,37        WINTHROP STREET
4545430,1/18/22,9:10,BROOKLYN,11249,40.700848,-73.96193,WILLIAMSBURG STREET WEST,HEWES STREET,
4545294,1/18/22,9:10,,,40.784554,-73.85502,14 ROAD,,
4544977,1/18/22,9:10,BRONX,10451,40.81881,-73.92828,WALTON AVENUE,EAST 149 STREET,
4545262,1/18/22,9:10,,,40.600704,-74.12071,MANOR ROAD,PORTAGE AVENUE,
4545307,1/20/22,9:10,,,40.740643,-73.97581,1 AVENUE,,
4545281,1/25/22,9:10,BROOKLYN,11222,40.737488,-73.95321,MC GUINNESS BOULEVARD,BOX STREET,
4545069,1/25/22,9:10,,,40.76241,-73.95443,FDR DRIVE,,
4545377,1/30/22,9:10,QUEENS,11411,40.701805,-73.74115,COLFAX STREET,SPRINGFIELD BOULEVARD,
4545341,1/13/22,9:12,,,40.835293,-73.881935,SHERIDAN EXPRESSWAY,,
4500581,1/28/22,9:12,MANHATTAN,10033,40.848736,-73.93234,AUDUBON AVENUE,WEST 181 STREET,
4500475,1/31/22,9:12,BROOKLYN,11211,40.70908,-73.9575,SOUTH 5 STREET,MARCY AVENUE,
4500323,1/28/22,9:13,QUEENS,11421,40.69083,-73.85752,88 AVENUE,86 STREET,
4500698,1/5/22,9:14,BROOKLYN,11201,40.688904,-73.980934,FLATBUSH AVENUE EXTENSION,FULTON STREET,
4500131,1/1/22,9:15,BROOKLYN,11220,40.645424,-74.01689,3 AVENUE,54 STREET,
4501087,1/4/22,9:15,QUEENS,11106,40.76116,-73.93041,,,25-09     34 AVENUE
4500420,1/5/22,9:15,,,40.697247,-73.932846,DITMARS STREET,,
4500947,1/6/22,9:15,STATEN ISLAND,10306,40.583683,-74.10792,RICHMOND ROAD,HUNTER AVENUE,
4501011,1/14/22,9:15,,,,,VANWYCK EXPRESSWAY,LIBERTY AVENUE,
4500174,1/15/22,9:15,BRONX,10462,40.837456,-73.85828,,,1527      UNIONPORT ROAD
4501037,1/19/22,9:15,,,40.804066,-73.93117,HARLEM RIVER DRIVE,,
4500379,1/19/22,9:15,MANHATTAN,10031,40.8188,-73.956024,WEST 133 STREET,BROADWAY,
4500513,1/20/22,9:15,BROOKLYN,11218,40.647694,-73.98037,MC DONALD AVENUE,FORT HAMILTON PARKWAY,
4501095,1/20/22,9:15,MANHATTAN,10036,40.763428,-73.99271,WEST 48 STREET,10 AVENUE,
4500445,1/20/22,9:15,BROOKLYN,11208,40.677296,-73.87682,LOGAN STREET,LIBERTY AVENUE,
4544845,1/21/22,9:15,MANHATTAN,10026,40.80654,-73.9564,,,358       WEST 118 STREET
4500981,1/22/22,9:15,STATEN ISLAND,10301,40.62434,-74.09396,THERESA PLACE,VICTORY BOULEVARD,
4500482,1/23/22,9:15,BROOKLYN,11234,40.62006,-73.908936,EAST 70 STREET,VETERANS AVENUE,
4501068,1/24/22,9:15,BRONX,10466,40.87987,-73.842026,BOSTON ROAD,EAST 224 STREET,
4500286,1/26/22,9:15,QUEENS,11368,40.74618,-73.85293,111 STREET,49 AVENUE,
4500328,1/29/22,9:15,BRONX,10472,40.83082,-73.87001,WESTCHESTER AVENUE,NOBLE AVENUE,
4500662,1/7/22,9:16,QUEENS,11361,40.764263,-73.77134,40 AVENUE,BELL BOULEVARD,
4500189,1/8/22,9:16,,,40.61135,-74.09847,CLOVE ROAD,NARROWS ROAD NORTH,
4500518,1/6/22,9:17,,,40.617252,-74.00703,78 STREET,,
4500255,1/20/22,9:18,QUEENS,11354,40.761944,-73.82487,,,38-20     BOWNE STREET
4501104,1/20/22,9:18,MANHATTAN,10075,40.775642,-73.958405,LEXINGTON AVENUE,EAST 80 STREET,
4545478,1/2/22,9:20,,,,,VANDAM STREET,BORDEN AVENUE,
4518745,1/3/22,9:20,BROOKLYN,11210,40.63385,-73.94097,,,931       EAST 37 STREET
4519368,1/11/22,9:20,BRONX,10465,40.814545,-73.81506,,,2894      SCHURZ AVENUE
4520748,1/12/22,9:20,MANHATTAN,10027,40.809166,-73.942856,,,66        WEST 128 STREET
4520729,1/13/22,9:20,BROOKLYN,11237,40.69862,-73.920135,MYRTLE AVENUE,HARMAN STREET,
4520779,1/15/22,9:20,STATEN ISLAND,10301,40.60514,-74.10183,EMERSON AVENUE,OCEAN TERRACE,
4520772,1/15/22,9:20,,,40.73937,-73.79189,LONG ISLAND EXPRESSWAY,,
4500745,1/19/22,9:20,BROOKLYN,11218,40.640915,-73.97365,OCEAN PARKWAY,AVENUE C,
4522009,1/19/22,9:20,MANHATTAN,10035,40.788982,-73.93039,,,600       EAST 125 STREET
4522095,1/25/22,9:20,BROOKLYN,11215,40.669724,-73.98742,,,275       9 STREET
4522591,1/25/22,9:20,BRONX,10461,40.84088,-73.83938,EAST TREMONT AVENUE,LITTLE LEAGUE PLACE,
4522750,1/25/22,9:20,QUEENS,11103,40.760185,-73.914696,,,30-71     43 STREET
4522319,1/29/22,9:20,STATEN ISLAND,10301,40.642643,-74.08354,,,217       WESTERVELT AVENUE
4522597,1/30/22,9:20,QUEENS,11416,40.68572,-73.84762,94 STREET,97 AVENUE,
4522033,1/30/22,9:20,BRONX,10466,40.89184,-73.834946,,,2216      STRANG AVENUE
4522687,1/31/22,9:20,,,40.841877,-73.8888,CROSS BRONX EXPY,,
4520463,1/1/22,9:21,BRONX,10451,40.82319,-73.91439,,,825       MELROSE AVENUE
4520712,1/2/22,9:21,BROOKLYN,11219,40.62916,-74.01144,FORT HAMILTON PARKWAY,68 STREET,
4520504,1/9/22,9:21,BROOKLYN,11212,40.66183,-73.92094,,,214       ROCKAWAY PARKWAY
4520698,1/11/22,9:22,BROOKLYN,11218,40.643646,-73.989784,FORT HAMILTON PARKWAY,38 STREET,
4520059,1/25/22,9:22,BROOKLYN,11203,40.660294,-73.93614,RUTLAND ROAD,EAST 45 STREET,
4520167,1/27/22,9:22,QUEENS,11432,,,HILLSIDE AVENUE,DALNY ROAD,
4520187,1/6/22,9:23,BROOKLYN,11222,40.72218,-73.938736,LOMBARDY STREET,MORGAN AVENUE,
4520624,1/8/22,9:23,MANHATTAN,10023,40.77353,-73.98534,AMSTERDAM AVENUE,WEST 64 STREET,
4520174,1/14/22,9:23,,,40.70481,-73.93932,SEIGEL STREET,BUSHWICK AVENUE,
4501116,1/26/22,9:23,BROOKLYN,11229,40.59581,-73.94204,AVENUE W,EAST 29 STREET,
4519842,1/28/22,9:23,,,,,CROSS BAY BOULEVARD,SHORE PARKWAY,
4520724,1/21/22,9:24,BRONX,10456,40.830635,-73.90099,,,1264      BOSTON ROAD
4520654,1/26/22,9:24,BRONX,10456,40.83394,-73.9087,EAST 169 STREET,WEBSTER AVENUE,
4520186,1/28/22,9:24,,,40.73984,-73.89766,LAUREL HILL BOULEVARD,,
4519967,1/6/22,9:25,,,,,GRAND STREET,METROPOLITAN AVENUE,
4520321,1/10/22,9:25,QUEENS,11367,40.717358,-73.82171,UNION TURNPIKE,VLEIGH PLACE,
4520066,1/10/22,9:25,,,,,EAST GUN HILL ROAD,EASTCHESTER ROAD,
4520497,1/10/22,9:25,,,40.71407,-73.99751,OLIVER STREET,CHATHAM SQUARE,
4519919,1/12/22,9:25,STATEN ISLAND,10310,40.623997,-74.10893,OAKLAND AVENUE,WHITEWOOD AVENUE,
4520168,1/14/22,9:25,BROOKLYN,11226,40.65228,-73.96116,,,2017      CATON AVENUE
4520532,1/21/22,9:25,BROOKLYN,11203,40.66149,-73.93039,,,27        EAST 51 STREET
4520439,1/22/22,9:25,QUEENS,11101,40.744026,-73.92616,39 STREET,QUEENS BOULEVARD,
4520101,1/26/22,9:25,,,40.696785,-73.95659,BEDFORD AVENUE,,
4500101,1/31/22,9:25,BRONX,10472,40.8305,-73.861626,WHITE PLAINS ROAD,GLEASON AVENUE,
4500939,1/12/22,9:26,,,40.678097,-74.00235,BROOKLYN QUEENS EXPRESSWAY,,
4501329,1/22/22,9:26,BROOKLYN,11210,40.62701,-73.94482,,,3201      AVENUE J
4500470,1/28/22,9:26,,,40.693172,-73.94878,HART STREET,,
4501069,1/9/22,9:28,BROOKLYN,11204,40.619972,-73.99157,,,1735      65 STREET
4500983,1/12/22,9:28,BROOKLYN,11216,40.676243,-73.95269,ROGERS AVENUE,BERGEN STREET,
4500928,1/18/22,9:28,STATEN ISLAND,10304,40.631077,-74.08808,VICTORY BOULEVARD,LOUIS STREET,
4501400,1/19/22,9:28,,,40.598236,-73.75426,BEACH 20 STREET,,
4500958,1/25/22,9:28,BROOKLYN,11209,40.631344,-74.022804,,,476       73 STREET
4501336,1/30/22,9:29,BRONX,10461,40.845074,-73.82779,,,1610      MAHAN AVENUE
4500814,1/2/22,9:30,MANHATTAN,10009,40.724136,-73.98191,,,82        AVENUE B
4500840,1/3/22,9:30,,,40.69168,-73.999344,BROOKLYN QUEENS EXPRESSWAY,,
4500942,1/3/22,9:30,QUEENS,11691,40.609566,-73.759415,ENRIGHT ROAD,PEARL STREET,
4501254,1/3/22,9:30,QUEENS,11356,40.780144,-73.84876,22 AVENUE,119 STREET,
4501405,1/3/22,9:30,BROOKLYN,11217,40.684868,-73.97317,,,147       SOUTH OXFORD STREET
4500768,1/4/22,9:30,BROOKLYN,11218,40.640736,-73.98344,,,1371      37 STREET
4500852,1/4/22,9:30,BROOKLYN,11234,40.614906,-73.91329,,,2125      MILL AVENUE
4500691,1/7/22,9:30,QUEENS,11375,40.721054,-73.8552,YELLOWSTONE BOULEVARD,DARTMOUTH STREET,
4500835,1/7/22,9:30,,,40.64937,-74.012955,GOWANUS EXPY (BQE),,
4500989,1/8/22,9:30,BRONX,10470,40.895725,-73.87482,EAST 233 STREET,NAPIER AVENUE,
4500825,1/9/22,9:30,,,40.86309,-73.88946,WEBSTER AVENUE,,
4501312,1/10/22,9:30,,,40.683933,-73.91228,BROADWAY,,
4501112,1/10/22,9:30,BROOKLYN,11220,40.635387,-74.02523,,,325       BAY RIDGE AVENUE
4500881,1/11/22,9:30,QUEENS,11368,40.7435,-73.86599,,,97-31     CORONA AVENUE
4501039,1/13/22,9:30,QUEENS,11368,40.758026,-73.85776,NORTHERN BOULEVARD,112 STREET,
4501161,1/13/22,9:30,BROOKLYN,11217,40.68962,-73.97313,DE KALB AVENUE,CUMBERLAND STREET,
4501081,1/16/22,9:30,,,40.817173,-73.94607,WEST 136 STREET,,
4500936,1/17/22,9:30,QUEENS,11691,40.594334,-73.75122,,,125       BEACH 17 STREET
4501283,1/17/22,9:30,QUEENS,11691,40.594334,-73.75122,,,125       BEACH 17 STREET
4500873,1/18/22,9:30,,,40.79216,-73.9777,RIVERSIDE DRIVE,,
4501306,1/19/22,9:30,BRONX,10463,40.888393,-73.90884,,,525       WEST 238 STREET
4500864,1/19/22,9:30,,,40.748367,-73.89597,BROOKLYN QUEENS EXPRESSWAY,,
4500596,1/19/22,9:30,BROOKLYN,11208,40.69031,-73.8679,,,34        ELDERTS LANE
4501339,1/20/22,9:30,QUEENS,11361,40.761436,-73.76995,BELL BOULEVARD,43 AVENUE,
4500796,1/20/22,9:30,BROOKLYN,11210,40.632133,-73.939865,EAST 38 STREET,AVENUE H,
4500898,1/20/22,9:30,,,40.85809,-73.901924,MORRIS AVENUE,,
4501260,1/21/22,9:30,,,40.677532,-73.76635,176 STREET,,
4500912,1/21/22,9:30,BROOKLYN,11213,40.67801,-73.94138,ATLANTIC AVENUE,KINGSTON AVENUE,
4500982,1/21/22,9:30,BRONX,10458,40.8552,-73.88432,,,690       EAST 188 STREET
4501270,1/22/22,9:30,,,40.69168,-73.999344,BROOKLYN QUEENS EXPRESSWAY,,
4500888,1/23/22,9:30,,,40.68484,-73.79281,115 AVENUE,SUTPHIN BOULEVARD,
4500847,1/23/22,9:30,,,40.625908,-74.15577,FOREST AVENUE,VANPELT AVENUE,
4501317,1/24/22,9:30,QUEENS,11106,40.767853,-73.934235,12 STREET,31 DRIVE,
4501383,1/24/22,9:30,BRONX,10451,40.82154,-73.91842,,,285       EAST 156 STREET
4501016,1/25/22,9:30,,,40.640827,-74.17976,WESTERN AVENUE,RICHMOND TERRACE,
4501241,1/25/22,9:30,,,40.66955,-73.94497,BROOKLYN AVENUE,,
4500922,1/26/22,9:30,,,40.633953,-74.085754,VICTORY BOULEVARD,,
4500965,1/28/22,9:30,BRONX,10453,40.85525,-73.91277,ANDREWS AVENUE,WEST 179 STREET,
4501290,1/29/22,9:30,,,,,HARDING EXPRESSWAY,FRANCIS LEWIS BOULEVARD,
4500972,1/30/22,9:30,,,40.604942,-74.16598,DAWSON CIRCLE,ARLENE STREET,
4501298,1/31/22,9:30,BRONX,10457,,,TOPPING AVENUE,EAST 173 STREET,
4500498,1/31/22,9:30,QUEENS,11412,40.702286,-73.751724,204 STREET,113 AVENUE,
4501322,1/31/22,9:30,,,40.67556,-73.96334,WASHINGTON AVENUE,,
4501226,1/5/22,9:31,,,40.58466,-73.95086,BELT PARKWAY,,
4501560,1/28/22,9:31,BROOKLYN,11212,40.6626,-73.91771,,,220       GRAFTON STREET
4501192,1/31/22,9:32,MANHATTAN,10035,40.804066,-73.93267,2 AVENUE,EAST 127 STREET,
4501243,1/29/22,9:33,BRONX,10462,40.846474,-73.86011,,,864       MORRIS PARK AVENUE
4501595,1/4/22,9:34,BROOKLYN,11201,40.696198,-73.98877,TILLARY STREET,ADAMS STREET,
4501204,1/18/22,9:34,MANHATTAN,10027,40.810406,-73.95387,,,350       WEST 124 STREET
4501186,1/20/22,9:34,BROOKLYN,11214,40.592598,-73.995735,,,1752      SHORE PARKWAY
4501515,1/31/22,9:34,,,,,NEW ENGLAND THRUWAY,,
4501558,1/31/22,9:34,,,40.769646,-73.91425,GRAND CENTRAL PKWY,,
4501181,1/13/22,9:35,BROOKLYN,11236,40.63501,-73.914055,EAST 79 STREET,FLATLANDS AVENUE,
